Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A12400,Ravi,39,Other,Savings,52387,-10059,Credit,2021-11-21,Bangalore,AXIS004,,438,,Dormant
A12544,Sara,52,Other,,65622,19345,Credit,2023-01-05,Chennai,HDFC001,,787,Rejected,Closed
A12256,,51,,Credit,30922,38397,,2023-01-09,Chennai,ICICI003,Pending,764,Rejected,
A12336,Ravi,56,Other,,15475,44177,Debit,2022-01-04,,,Pending,437,Rejected,Active
A10062,,68,Female,Credit,104938,12049,Credit,2021-05-20,Chennai,ICICI003,,410,Verified,Closed
A12442,Amit,45,,Loan,76790,36170,,2021-03-23,Delhi,ICICI003,Approved,612,Verified,Dormant
A12444,,59,,Savings,174998,34369,Credit,2024-10-23,,ICICI003,Pending,608,Pending,Closed
A11629,John,55,Male,Loan,48057,14199,,2024-06-23,Delhi,AXIS004,,516,,Dormant
A11437,John,67,Male,Loan,131998,-15747,Debit,2022-08-09,Delhi,SBI002,,707,Pending,Dormant
A12394,Neha,22,Other,Current,147659,-13604,Debit,2021-08-18,Pune,AXIS004,,855,,Active
A12023,Ravi,37,Female,,188845,40387,Credit,2024-12-12,Bangalore,SBI002,,439,Verified,Active
A10150,John,69,Female,,163379,40041,,2024-05-14,,ICICI003,Rejected,544,Verified,
A10403,Sara,51,Female,Credit,127366,1218,,2022-02-26,Mumbai,,,706,,Active
A12437,John,39,Other,Savings,125797,38016,Debit,2024-04-03,,SBI002,,523,Rejected,
A12852,Priya,22,,Loan,70054,24247,Credit,2021-10-13,Mumbai,SBI002,,851,,Dormant
A10595,Priya,69,Other,Credit,166573,18815,Credit,2023-12-11,Pune,AXIS004,Pending,808,Rejected,Active
A10127,Sara,43,Male,Current,190709,49306,,2021-06-21,Mumbai,SBI002,Approved,472,Pending,Closed
A11508,John,69,,Current,119593,18341,,2022-05-26,Delhi,AXIS004,Approved,631,,Dormant
A11797,John,25,Female,Current,28233,47071,Credit,2024-12-03,,ICICI003,Pending,410,Verified,Dormant
A13420,Amit,74,Male,,-887,-10429,,2025-09-19,Chennai,AXIS004,Rejected,680,Pending,Dormant
A12508,John,54,Male,Current,45069,5972,Debit,2025-02-20,Bangalore,SBI002,Pending,405,Pending,
A13226,Sara,69,Female,Savings,32573,14690,Credit,2025-07-24,Mumbai,HDFC001,Pending,468,Rejected,Active
A11107,Amit,49,,Loan,7305,-16750,,2022-05-15,Bangalore,AXIS004,Rejected,887,,Closed
A12022,John,65,,Current,46075,31086,,2022-09-04,Delhi,AXIS004,,527,Verified,Active
A11159,Amit,20,Other,Loan,152475,44703,Credit,2024-10-14,Delhi,SBI002,Approved,671,Verified,Closed
A13252,Priya,,Other,Credit,23599,37081,Debit,2021-07-03,Mumbai,SBI002,Pending,820,Verified,Closed
A10592,Priya,43,Female,,28678,41681,,2025-09-21,Bangalore,,,536,Verified,Active
A12461,John,30,Male,Current,181924,46930,Debit,2022-05-27,Chennai,,Pending,334,Verified,Active
A11024,Neha,70,Female,Savings,114588,9148,Debit,2022-03-09,,HDFC001,Rejected,345,Verified,
A12767,Priya,,Male,Current,82044,42216,Debit,2024-12-22,Pune,,,366,Pending,Dormant
A10573,Amit,23,Female,Current,36794,-5716,,2022-09-11,Chennai,AXIS004,Approved,498,,Dormant
A12371,Sara,53,Female,Credit,108784,14101,,2023-03-30,Chennai,HDFC001,,797,Verified,Dormant
A13216,Neha,48,Female,Savings,45283,-268,Debit,2024-01-27,Pune,AXIS004,Pending,875,,Dormant
A11904,John,70,Female,Current,71331,-12103,Debit,2023-03-14,Delhi,,,511,Verified,Dormant
A11481,John,70,Other,Savings,30325,11390,Debit,2022-05-02,Bangalore,AXIS004,Pending,807,Pending,Closed
A10116,Neha,27,Female,,142526,-5506,,2023-05-14,Mumbai,ICICI003,Approved,846,Pending,Active
A10741,Ravi,67,Male,Savings,58010,36973,,2022-05-23,Pune,SBI002,Approved,423,Verified,Dormant
A10824,Neha,69,Male,Credit,-3499,-3632,,2022-12-12,,HDFC001,Rejected,615,Pending,Closed
A11342,Sara,35,Male,Savings,174743,14411,,2021-04-03,Pune,SBI002,,680,Verified,
A13000,John,74,Female,Savings,161613,-17772,,2024-04-11,,HDFC001,Approved,377,,Dormant
A12608,Amit,47,Other,,156129,47677,,2024-06-21,Pune,,Pending,727,,
A11169,Priya,29,,,74970,16898,Credit,2021-11-30,Pune,SBI002,Approved,544,Verified,Active
A11909,Ravi,52,,Loan,19745,4217,Debit,2023-10-10,Chennai,SBI002,Rejected,317,Verified,Active
A10492,Amit,61,Male,Savings,113052,19253,,2024-04-12,Pune,HDFC001,,898,Pending,
A11214,Neha,74,Other,Current,126129,-5995,Debit,2021-04-15,Mumbai,SBI002,Pending,421,Pending,Dormant
A12127,John,61,,,195385,-19929,,2025-06-10,Bangalore,,Rejected,524,Rejected,Dormant
A10742,Sara,51,Male,,83114,-4126,Debit,2025-10-15,Pune,SBI002,Pending,442,,Dormant
A13278,Neha,46,Other,Credit,71603,-10960,Credit,2022-08-18,Mumbai,AXIS004,Pending,886,Verified,Active
A10417,,40,Male,Savings,13276,31329,Credit,2021-07-11,Pune,,Rejected,450,Pending,
A11924,Neha,43,Other,Savings,96827,31576,Debit,2024-09-29,Pune,,,440,Rejected,Closed
A12960,Amit,45,Female,Savings,156378,26378,Credit,2021-01-05,Delhi,AXIS004,Approved,616,Rejected,Active
A12276,Amit,35,Other,Credit,53688,14190,,2022-08-27,Chennai,,,410,Pending,Dormant
A11863,John,51,Male,Current,130814,967,Credit,2021-10-08,Bangalore,,Rejected,374,Verified,
A13390,,51,Male,Current,50108,6687,Debit,2025-12-10,,AXIS004,,591,Rejected,Dormant
A12414,Amit,70,Female,Current,7441,45810,Credit,2023-09-16,,SBI002,Rejected,401,Verified,Dormant
A10007,Ravi,43,Male,Loan,172182,43439,Credit,2025-08-14,Mumbai,,,774,Verified,Dormant
A12557,,38,,Credit,87439,17753,Debit,2023-08-28,,SBI002,Pending,509,,Dormant
A10790,John,25,,Credit,169573,9703,,2021-04-12,Pune,ICICI003,Approved,555,Pending,Closed
A11890,Sara,18,,Loan,48585,26261,,2022-02-07,Pune,ICICI003,Pending,849,Pending,Dormant
A12206,Ravi,30,Other,Savings,470,16347,,2021-02-04,Delhi,SBI002,,525,Verified,Active
A11782,,67,Female,Current,155570,8811,Credit,2025-04-01,Mumbai,,Approved,833,Verified,Dormant
A11616,Neha,25,,,29087,-15452,,2021-01-12,,ICICI003,Rejected,737,Verified,Dormant
A11179,,62,,Current,106742,28664,Credit,2023-11-08,,,Rejected,404,Verified,Closed
A10495,Priya,41,Male,Credit,342,2474,,2025-08-20,Mumbai,ICICI003,Pending,637,Pending,Dormant
A10626,Amit,56,Male,Loan,77919,-5124,Credit,2023-12-06,Chennai,HDFC001,Rejected,440,Rejected,Closed
A12571,Sara,20,,Loan,7438,40468,Debit,2022-02-08,Delhi,SBI002,Approved,819,,Dormant
A12007,John,27,Other,Credit,50572,44224,,2024-09-22,Delhi,,,589,Pending,
A11870,Amit,48,Other,Credit,96814,43176,Credit,2025-08-10,,HDFC001,Pending,840,Pending,Closed
A10798,Ravi,68,Other,Loan,176916,42830,Credit,2023-06-04,Mumbai,SBI002,,561,Rejected,
A12138,Neha,44,Other,Credit,196133,11850,Credit,2025-03-04,Pune,ICICI003,,849,,
A12338,,30,,Current,25270,49469,,2025-03-09,Bangalore,HDFC001,Rejected,475,Verified,Active
A12614,Neha,36,Male,Loan,135773,6856,Credit,2022-04-18,,HDFC001,Rejected,362,Pending,Closed
A11873,Amit,57,,Loan,100283,-17795,Debit,2021-01-06,Chennai,SBI002,Approved,533,Pending,Active
A12723,John,67,Other,,177643,13400,Credit,2024-04-25,Pune,HDFC001,Rejected,573,Rejected,
A13143,John,47,Female,Current,35057,-16064,Debit,2021-03-23,Delhi,SBI002,,566,Verified,Dormant
A12925,Amit,64,Female,Current,98402,20901,,2021-02-28,Mumbai,HDFC001,,838,Pending,Active
A10624,Priya,56,,Savings,195437,46457,Credit,2024-02-24,Mumbai,AXIS004,,841,Verified,
A10421,,73,,,10119,36802,Credit,2024-12-06,Mumbai,,,367,Pending,Dormant
A11092,Amit,24,Male,Credit,174284,11995,Credit,2025-06-05,,HDFC001,Pending,561,Pending,Active
A10437,Amit,20,Other,Loan,102527,31145,Debit,2022-12-27,Chennai,,,513,,Dormant
A13085,Priya,67,,,192745,-9641,Debit,2024-01-24,Mumbai,ICICI003,Approved,479,Pending,Closed
A12149,Sara,31,Male,Savings,142930,-14301,Debit,2023-06-17,,,Pending,467,Rejected,Closed
A10787,Amit,74,Male,Savings,175174,8085,Credit,2022-10-06,Chennai,,Pending,651,Rejected,Dormant
A13336,Sara,69,,Current,197217,-8400,Credit,2024-06-10,Pune,AXIS004,Rejected,786,Rejected,Dormant
A12912,Ravi,34,Female,Loan,33040,3993,Credit,2023-08-03,,HDFC001,,733,Verified,Dormant
A11745,Amit,49,Other,Savings,85354,47022,Debit,2021-07-11,Delhi,,Approved,448,Verified,Active
A11221,Amit,26,,Credit,95470,4177,Debit,2024-10-04,Delhi,ICICI003,Approved,819,Pending,
A12428,John,59,Male,Current,45,2718,Debit,2022-06-11,Pune,AXIS004,Approved,388,Rejected,Active
A10100,Amit,57,,,169096,27131,,2023-01-21,Pune,HDFC001,Approved,660,Verified,Dormant
A11409,Priya,49,Female,Loan,191794,32929,Debit,2024-10-13,Pune,,Approved,751,,
A10765,Sara,43,Female,Current,89847,18529,,2024-09-22,Mumbai,SBI002,Approved,867,Rejected,Closed
A11181,,36,Male,,155968,14724,Credit,2025-08-01,Pune,,Rejected,634,Pending,
A10901,Priya,37,Other,Savings,22340,-11580,Credit,2021-07-02,Bangalore,AXIS004,Pending,319,Pending,Closed
A10230,Sara,46,,Savings,198685,-19582,Credit,2024-07-05,Delhi,HDFC001,Approved,529,Pending,Active
A10504,Amit,19,,Current,37395,17477,Debit,2025-02-02,,ICICI003,,369,Pending,
A11960,Sara,,Other,Savings,55097,-12093,,2023-10-29,Chennai,HDFC001,Approved,457,,Active
A12710,,44,Male,Current,173462,27370,Debit,2023-02-16,Delhi,SBI002,,874,Verified,Closed
A13102,Amit,69,Female,Credit,122645,44072,Credit,2022-06-22,Chennai,HDFC001,Pending,651,,Active
A12303,Priya,48,Other,Savings,197940,-1037,Debit,2025-10-20,,ICICI003,Pending,476,Pending,Active
A12579,Ravi,39,Male,Loan,185230,28662,Debit,2023-07-20,,SBI002,,788,,
A11796,Sara,70,Other,Savings,-4882,19242,Debit,2021-11-12,Mumbai,,Approved,360,,Dormant
A10660,Sara,29,Male,Loan,143396,25648,Credit,2023-01-10,Pune,AXIS004,,334,Pending,Dormant
A12922,Sara,53,Other,Current,134840,15805,Credit,2021-10-08,,SBI002,,329,Verified,
A12634,Sara,52,,Loan,123744,-5221,Credit,2023-10-04,Mumbai,SBI002,,860,Rejected,Active
A10123,Amit,72,Female,Savings,87789,19734,,2025-08-17,Pune,,Rejected,607,Rejected,Active
A13286,Amit,18,Male,,121232,39000,Debit,2021-03-03,Delhi,ICICI003,Pending,301,Verified,Active
A12364,,,Male,Current,169887,-12145,Debit,2024-09-07,Chennai,,Pending,669,,Active
A12789,Ravi,42,Male,Loan,186274,27773,Debit,2023-06-22,Bangalore,SBI002,Rejected,759,,Dormant
A11274,Amit,64,,Savings,18472,47272,Credit,2025-01-29,Delhi,AXIS004,Rejected,338,,Dormant
A11629,Priya,50,Male,Savings,129378,33982,Debit,2023-01-11,Bangalore,,Approved,536,,Dormant
A10681,Sara,58,,Credit,157736,5292,Debit,2022-04-20,,AXIS004,Approved,305,,Active
A11576,Ravi,22,,Credit,1638,12197,Debit,2023-09-26,Pune,ICICI003,Pending,759,Rejected,
A12236,Neha,47,,,49882,25296,,2025-07-19,,,Pending,797,Rejected,
A11233,Priya,69,Other,Current,92191,27594,Debit,2023-03-28,,,,896,,Active
A10691,John,72,Male,Credit,134538,13193,,2021-07-23,Delhi,SBI002,Pending,803,Rejected,
A11320,Ravi,74,Female,,117493,26951,Credit,2022-03-31,Mumbai,HDFC001,Approved,785,,Dormant
A12107,,70,,Loan,141459,41913,Credit,2022-01-22,Pune,ICICI003,Pending,815,Pending,Dormant
A12538,John,36,Other,Current,103723,26394,,2025-03-28,,AXIS004,Pending,388,Rejected,Closed
A11502,Sara,70,Other,Current,30683,11339,Credit,2023-05-18,Pune,HDFC001,Pending,470,,Dormant
A12589,Neha,55,,Credit,1514,29452,Debit,2022-06-18,Chennai,SBI002,Approved,643,,Dormant
A12273,,57,Male,Current,96688,9139,Debit,2022-01-01,Bangalore,,Approved,439,Rejected,
A13310,John,20,,,118351,36918,,2022-08-12,Pune,AXIS004,Rejected,358,Rejected,Active
A10382,Priya,69,Female,Current,182622,5291,Debit,2022-12-24,Pune,AXIS004,,654,Verified,Dormant
A12264,Ravi,51,Female,Savings,2845,24093,,2023-04-11,,ICICI003,Approved,869,,Dormant
A13344,Amit,43,Other,,171913,10230,,2024-05-24,Chennai,AXIS004,Rejected,656,Rejected,Active
A12915,Priya,45,,,182832,-3318,Credit,2022-11-12,Chennai,SBI002,Rejected,871,Verified,Closed
A13239,John,63,Male,Current,74276,27201,Debit,2025-09-30,Delhi,AXIS004,Rejected,725,Verified,Dormant
A10508,Amit,40,,Current,78449,-17013,Credit,2025-10-18,,ICICI003,Rejected,590,Rejected,
A13137,John,60,Other,Credit,78598,34850,Debit,2023-03-25,Pune,HDFC001,Approved,300,Pending,
A13272,Sara,67,,Savings,124906,21853,Credit,2022-01-28,Bangalore,,Approved,339,Rejected,
A11408,Amit,24,Male,Credit,76531,-15681,,2025-02-11,,AXIS004,Approved,808,Verified,Closed
A11111,Neha,71,,Current,164272,-13631,Credit,2024-05-16,Delhi,SBI002,,864,,Active
A11391,Priya,47,Female,Savings,101216,40427,,2024-10-19,Delhi,AXIS004,,789,Pending,Dormant
A12495,Ravi,50,,Loan,88383,-8935,,2024-10-15,,AXIS004,Pending,754,Pending,Closed
A12458,Neha,57,Male,Credit,2624,-19197,,2021-07-02,Mumbai,,,496,Rejected,
A10729,John,41,Male,Current,96766,32787,Debit,2023-08-15,Bangalore,ICICI003,Rejected,551,Verified,
A11369,John,55,Male,,115375,25578,Credit,2022-12-30,Pune,ICICI003,Pending,438,,Dormant
A13206,Neha,28,,,88833,46077,Credit,2024-08-24,Delhi,AXIS004,Approved,698,Rejected,Closed
A12264,John,27,,Current,20259,42240,,2024-01-27,Delhi,HDFC001,Rejected,395,Rejected,Dormant
A11527,Sara,19,Other,Loan,19479,7106,,2021-08-02,Bangalore,SBI002,Rejected,669,Verified,Closed
A12511,Ravi,18,Other,Loan,164670,13156,,2024-12-25,Mumbai,SBI002,Approved,538,,Active
A11125,Priya,21,Other,Savings,12299,-14594,Debit,2023-12-09,Bangalore,AXIS004,Pending,396,Pending,Dormant
A11321,Sara,43,,,126383,443,,2025-09-09,Pune,HDFC001,Approved,357,Rejected,Active
A11937,Amit,58,Other,Loan,181095,45843,Credit,2024-06-23,,,Pending,770,,Active
A13115,Ravi,30,Other,Credit,125686,-3492,Credit,2025-07-01,Bangalore,SBI002,Approved,841,Pending,Closed
A11134,Ravi,21,Female,Loan,196222,6657,Debit,2025-08-31,,HDFC001,,315,,Closed
A10374,John,52,,Credit,89449,25181,Debit,2021-10-19,,ICICI003,Pending,798,Pending,Active
A12963,Priya,45,Female,,22070,-16502,Debit,2024-10-05,Pune,,Approved,833,Pending,Dormant
A12799,Amit,67,Male,Credit,67512,3605,Debit,2021-12-25,Chennai,SBI002,,457,Verified,Active
A11814,Priya,19,Female,Current,131445,5534,Credit,2025-02-25,,,Approved,300,Rejected,Active
A13437,Neha,26,,Credit,154107,19830,,2022-04-15,Chennai,,,735,Verified,Active
A12571,Priya,56,,Current,50002,-7763,,2022-10-28,Chennai,HDFC001,Pending,637,Verified,Closed
A12977,Amit,51,Other,Loan,111237,42919,Debit,2024-08-10,Bangalore,ICICI003,Pending,378,Rejected,Closed
A12167,Neha,61,Male,Current,89718,36811,Credit,2023-02-20,Bangalore,,Approved,744,Rejected,
A10282,Priya,49,Female,,196758,47523,Debit,2024-08-30,Delhi,AXIS004,Approved,557,Pending,
A10560,Priya,47,,,97223,23863,Debit,2024-07-25,Mumbai,HDFC001,,363,Pending,Closed
A13271,Amit,66,,Credit,100969,8320,Credit,2023-11-15,,AXIS004,Pending,882,Rejected,Dormant
A10239,,63,Male,,6788,-1871,Credit,2023-03-03,Mumbai,ICICI003,,342,Rejected,
A12742,Amit,31,Other,Savings,124663,43513,,2021-02-04,Chennai,HDFC001,Approved,583,,Active
A10608,,32,Other,Credit,14121,12031,Credit,2025-11-17,,AXIS004,Pending,402,,Active
A10356,Neha,46,Female,Savings,1414,25854,Debit,2025-05-01,Bangalore,ICICI003,Approved,446,Verified,Active
A11874,,34,Other,,155131,4856,,2022-05-26,Mumbai,,,862,Verified,Dormant
A12647,Sara,53,Male,Loan,10418,17231,Credit,2023-10-11,Pune,HDFC001,,466,Pending,
A11429,John,42,Male,Loan,38313,-6128,Credit,2021-11-21,Chennai,AXIS004,Pending,843,Pending,Active
A11534,Priya,63,,,187650,44392,Debit,2024-09-05,Delhi,,,606,Rejected,Closed
A12562,John,24,Male,Loan,45360,2228,Credit,2023-10-19,Mumbai,SBI002,,737,Rejected,Closed
A13336,,36,Female,Loan,29554,-85,,2023-01-08,,AXIS004,Pending,352,,Active
A13338,John,74,,,168069,-7462,Credit,2023-08-25,Chennai,AXIS004,Pending,649,Rejected,
A12309,Neha,51,Male,,114539,19777,,2025-11-10,,HDFC001,Pending,749,Pending,
A13366,Priya,26,,Savings,152650,858,,2021-06-09,Bangalore,,Rejected,726,Verified,Active
A12982,Priya,32,Male,Current,52199,12299,,2025-08-18,Chennai,AXIS004,Rejected,510,,Active
A10612,John,36,Other,Savings,144008,14666,Debit,2022-07-23,Bangalore,,Approved,453,,Closed
A10449,Priya,59,Female,Credit,47765,6949,Debit,2025-11-24,Pune,,,618,Verified,
A11653,Priya,57,Female,Credit,144045,19700,Debit,2023-09-08,Delhi,SBI002,Pending,364,Verified,Active
A10571,Ravi,42,Female,Loan,122838,4106,Debit,2021-03-12,Delhi,HDFC001,Rejected,469,Verified,
A10901,Amit,30,Female,Credit,15377,12943,,2021-12-03,Mumbai,AXIS004,,647,Pending,Active
A12309,Neha,27,Other,Loan,170550,31773,,2023-08-05,Delhi,AXIS004,Rejected,674,Rejected,
A12086,,66,,,98911,-2474,Credit,2023-01-21,Mumbai,SBI002,,389,Verified,
A12136,,51,Female,Current,100699,30189,,2025-07-15,Chennai,,Pending,403,Rejected,
A11743,Neha,67,Female,,34574,-8253,,2021-09-12,Bangalore,AXIS004,Pending,686,Rejected,Dormant
A13412,Ravi,51,Male,,174451,-4632,,2022-01-18,Delhi,HDFC001,Rejected,332,Verified,Active
A12418,Amit,68,,,-3157,-11899,Debit,2021-03-05,Chennai,,,597,Verified,Closed
A11289,John,42,Female,Loan,67444,21969,Credit,2024-06-26,,,Rejected,781,Rejected,Dormant
A13204,Neha,33,Female,Loan,74237,-17603,Credit,2021-03-30,Delhi,HDFC001,Approved,548,Rejected,Closed
A12993,Neha,64,,Current,136006,21615,,2022-10-09,,ICICI003,Approved,319,,
A13096,Neha,57,,,47500,22129,Credit,2021-01-31,Pune,SBI002,Pending,356,Rejected,Dormant
A11630,Neha,24,Other,Current,186365,18564,,2025-10-28,Bangalore,ICICI003,,899,,Closed
A13458,Neha,35,Female,Loan,117238,22741,,2022-01-19,Chennai,,Approved,756,Pending,Closed
A11291,Neha,26,,,78795,-12398,,2022-11-28,Mumbai,ICICI003,Approved,698,Pending,Dormant
A10397,Ravi,65,,Current,59270,15716,Debit,2023-10-28,Chennai,HDFC001,Pending,893,,Closed
A12532,Neha,19,Female,Credit,59046,28847,Debit,2025-04-10,Chennai,ICICI003,Pending,805,,
A12129,Sara,25,,,160963,-1557,,2021-06-10,,AXIS004,Pending,833,Rejected,Dormant
A11178,Amit,38,Other,Credit,85158,-7558,,2025-05-27,,AXIS004,Rejected,840,Pending,
A11711,Amit,58,Other,Credit,85247,9523,Debit,2024-02-05,Bangalore,HDFC001,Pending,717,Rejected,
A11634,Priya,26,Female,Savings,-3331,-14301,Debit,2023-08-29,,,Approved,677,,Active
A11557,John,70,,,190348,43336,,2021-11-02,Mumbai,ICICI003,Approved,371,Verified,Active
A11706,Priya,18,Other,Current,143753,47797,Debit,2021-04-09,,SBI002,,496,Rejected,Closed
A12489,Neha,73,Female,Current,8113,40804,,2021-03-08,Delhi,HDFC001,Pending,820,,
A11169,Priya,59,,Current,105883,36521,Debit,2025-08-22,Mumbai,ICICI003,,764,Verified,Dormant
A10613,Neha,20,,Credit,73261,14043,,2022-07-26,Chennai,ICICI003,,767,Pending,Active
A13316,Ravi,50,Male,,4212,11767,Debit,2021-10-18,Delhi,SBI002,,341,Pending,
A12517,Sara,40,Other,Savings,133258,46553,Credit,2023-08-01,Mumbai,SBI002,Approved,774,,Active
A10183,,28,,Loan,98520,-13171,,2023-05-12,Chennai,AXIS004,Pending,674,Verified,Active
A13268,Amit,48,,Savings,136761,-10504,Credit,2025-01-22,Bangalore,AXIS004,Approved,624,Pending,Closed
A10111,,26,Other,Current,170844,-247,Credit,2021-03-03,Delhi,SBI002,Approved,345,Pending,
A11250,,39,Other,Savings,136876,-15854,Debit,2024-01-06,,AXIS004,Rejected,488,,Closed
A12827,Amit,73,Female,Credit,101683,4327,Credit,2021-03-26,Bangalore,AXIS004,Approved,840,Rejected,Active
A12145,,,Male,Current,31497,20964,,2023-08-09,Chennai,AXIS004,,325,Pending,Dormant
A12286,John,63,Male,Savings,124319,-10537,Debit,2025-07-31,Bangalore,HDFC001,Rejected,421,Rejected,Dormant
A12451,Neha,21,Female,Savings,28747,25743,Debit,2022-12-14,Pune,AXIS004,Approved,514,,Active
A11035,Ravi,23,,Loan,60311,-2521,Credit,2025-08-22,Delhi,,Rejected,637,Rejected,Dormant
A13041,John,45,,Current,-222,38369,Credit,2022-05-23,Chennai,ICICI003,Approved,413,Rejected,Closed
A11561,John,44,Other,Loan,171990,31373,Credit,2023-01-13,Bangalore,,Pending,639,Verified,Closed
A11121,John,30,Male,Current,164284,-14026,Credit,2022-08-09,,ICICI003,,587,Rejected,
A11375,Ravi,18,,Loan,79034,-9227,Credit,2024-10-13,Delhi,SBI002,Approved,876,Rejected,Active
A12349,Ravi,21,Male,Savings,39859,-17410,Debit,2022-05-20,Pune,SBI002,Approved,877,,Active
A12822,Neha,61,,Credit,72862,-19384,,2023-11-06,Chennai,HDFC001,Approved,416,Rejected,Active
A12649,Ravi,50,Female,Loan,97528,16796,,2024-01-14,Pune,AXIS004,Rejected,724,Pending,Closed
A12541,John,58,Other,Current,113262,-18929,,2024-11-02,Pune,SBI002,Pending,309,Pending,Active
A12598,,38,Other,,154244,-19404,Credit,2025-12-12,Pune,AXIS004,Rejected,740,Rejected,
A10051,,32,Male,,160243,36769,Debit,2023-02-07,Chennai,AXIS004,Rejected,775,Verified,Active
A11040,Neha,42,,Loan,185133,2605,,2021-08-31,Delhi,ICICI003,,892,Rejected,Dormant
A10771,John,21,Other,Savings,159782,-18710,,2023-07-05,Mumbai,AXIS004,Pending,817,,Active
A11882,,50,,Loan,168345,-8982,Debit,2022-09-19,Chennai,,Rejected,310,Verified,Closed
A10430,John,27,,Credit,118609,-16751,Debit,2024-04-17,Pune,ICICI003,,867,Verified,Dormant
A11437,Amit,24,Female,Current,189215,-18536,Debit,2023-11-15,Chennai,SBI002,Rejected,813,Pending,Dormant
A10770,,21,,,10082,37768,,2021-01-01,,HDFC001,Pending,703,Verified,Closed
A10645,,46,Female,Current,105861,-8018,Debit,2024-01-17,Bangalore,SBI002,Rejected,589,,Closed
A11401,,21,,Current,2943,-4892,Credit,2023-07-26,,HDFC001,Approved,677,,Closed
A12831,Ravi,33,Male,Loan,72441,40980,Credit,2023-02-01,Delhi,ICICI003,Pending,596,Verified,Dormant
A12894,Priya,50,Female,Savings,154138,22886,Credit,2023-12-13,Delhi,SBI002,Approved,876,Pending,Active
A11443,Amit,56,Male,Current,120459,44432,Credit,2024-03-24,Chennai,HDFC001,,731,Rejected,Closed
A12228,Amit,62,,Savings,18111,29855,Debit,2023-01-02,Bangalore,HDFC001,Approved,326,Rejected,Closed
A11383,Priya,46,Other,Credit,38670,31654,Debit,2022-11-14,Chennai,HDFC001,Pending,736,Pending,
A12311,John,71,Male,Credit,124567,-18480,,2024-10-16,Delhi,,Pending,453,,Closed
A12739,,68,Female,Savings,198938,-2344,,2023-05-18,Mumbai,ICICI003,,863,,Dormant
A13430,Priya,23,,Loan,39071,17126,Credit,2023-03-16,Bangalore,,Approved,607,Pending,
A10761,Ravi,19,Male,Loan,165716,-11312,,2022-04-01,Delhi,HDFC001,Pending,456,Verified,Dormant
A10947,John,35,Other,Loan,134913,30371,,2025-01-11,Chennai,AXIS004,Pending,588,Rejected,
